LOCATION:  P4
TEST TYPE:  All
DATES:   1/01/15 to 11/10/15
Date ,Skid ID ,Skid ID2 ,Line ,Product ,Lot Code ,Test Type ,Prim. Resin ,% ,Sec. Resin ,% ,Additive 1 ,% ,Additive 2 ,% ,Additive 3 ,% ,Array ,Dart Spec ,Dart Offline ,Dart Ratio ,Tear Spec ,MD Tear Offline ,MD Tear Ratio ,TD Tear Offline ,TD Tear Ratio ,Opacity ,Gauge Spec ,Min ,Avg. ,Range ,Low ,Gauge CoV ,Gauge Retest ,QA Tag Number1 ,QA Tag Number2 ,Comment ,Dart 1 Day ,Dart 2 Weeks ,Dart 3 Months ,Tear 1 Day ,Tear 2 Weeks ,Tear 3 Months
2015/02/25 , 0019878067 , 0019878066 , 436  , DSRS913W-1      , 056151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0418 ,  1.135 , 00300 , 00398 ,  1.326 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .360 ,    .650 ,      ,         ,         ,         , ID 19878067-66            ,      ,      ,      ,       ,       ,
2015/02/25 , 0019878065 , 0019878064 , 436  , DSRS913W-1      , 056151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0400 ,  1.086 , 00300 , 00395 ,  1.316 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .350 ,    .670 ,      ,         ,         ,         , ID 19878065-64            ,      ,      ,      ,       ,       ,
2015/02/26 , 0019878058 , 0019878057 , 436  , DSRS913W-1      , 057151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00457 ,  1.523 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .380 ,    .680 ,      ,         ,         ,         , 19878058-57               ,      ,      ,      ,       ,       ,
2015/02/26 , 0019878056 , 0019878055 , 436  , DSRS913W-1      , 057151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00452 ,  1.506 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .440 ,    .640 ,      ,         ,         ,         , 19878056-55               ,      ,      ,      ,       ,       ,
2015/02/26 , 0019878054 , 0000000000 , 436  , DSRS913W-1      , 057151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00374 ,  1.246 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .410 ,    .730 ,      ,         ,         ,         , 19878054                  ,      ,      ,      ,       ,       ,
2015/02/26 , 0019891511 , 0019891510 , 436  , DSRS913W-1      , 057153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0388 ,  1.054 , 00300 , 00536 ,  1.786 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .450 ,    .650 ,      ,         ,         ,         , 19891511-10               ,      ,      ,      ,       ,       ,
2015/02/27 , 0019892940 , 0019892939 , 436  , DSRS913W-1      , 058153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0394 ,  1.070 , 00300 , 00496 ,  1.653 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .400 ,    .700 ,      ,         ,         ,         , 19892940-39               ,      ,      ,      ,       ,       ,
2015/02/27 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 058151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0388 ,  1.054 , 00300 , 00473 ,  1.576 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .440 ,    .610 ,      ,         ,         ,         , ID 19891506-07 QA41886-87 ,      ,      ,      ,       ,       ,
2015/02/28 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 059154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00514 ,  1.713 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .490 ,    .650 ,      ,         ,         ,         , 19892930-29 38873-74      ,      ,      ,      ,       ,       ,
2015/02/28 , 0019892933 , 0019892934 , 436  , DSRS913W-1      , 059152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0412 ,  1.119 , 00300 , 00396 ,  1.320 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .390 ,    .640 ,      ,         ,         ,         , ID 19892933-34            ,      ,      ,      ,       ,       ,
2015/02/28 , 0019892931 , 0019892932 , 436  , DSRS913W-1      , 059152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00465 ,  1.550 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .450 ,    .650 ,      ,         ,         ,         , ID 19892931-32            ,      ,      ,      ,       ,       ,
2015/03/01 , 0019903845 , 0019903844 , 436  , DSRS913W-1      , 060154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00477 ,  1.590 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .370 ,    .680 ,      ,         ,         ,         , 19903845-44               ,      ,      ,      ,       ,       ,
2015/03/01 , 0019892926 , 0019892925 , 436  , DSRS913W-1      , 060152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00330 ,  1.100 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .410 ,    .700 ,      ,         ,         ,         , S19892926-25              ,      ,      ,      ,       ,       ,
2015/03/01 , 0019892924 , 0019892923 , 436  , DSRS913W-1      , 060152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0442 ,  1.201 , 00300 , 00345 ,  1.150 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .450 ,    .620 ,      ,         ,         ,         , S19892924-23              ,      ,      ,      ,       ,       ,
2015/03/01 , 0019892922 , 0019892921 , 436  , DSRS913W-1      , 060152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00358 ,  1.193 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .470 ,    .670 ,      ,         ,         ,         , S19892922-21              ,      ,      ,      ,       ,       ,
2015/03/02 , 0019904540 , 0019904541 , 436  , DSRS913W-1      , 061154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00482 ,  1.606 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .480 ,    .630 ,      ,         ,         ,         , 19904540-41               ,      ,      ,      ,       ,       ,
2015/03/02 , 0019903840 , 0019903841 , 436  , DSRS913W-1      , 061152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00498 ,  1.660 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .460 ,    .630 ,      ,         ,         ,         , ID 19903840-41            ,      ,      ,      ,       ,       ,
2015/03/03 , 0019904530 , 0019904531 , 436  , DSRS913W-1      , 062154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0514 ,  1.396 , 00300 , 00523 ,  1.743 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .460 ,    .710 ,      ,         ,         ,         , 19904530-31               ,      ,      ,      ,       ,       ,
2015/03/03 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 062152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0562 ,  1.527 , 00300 , 00447 ,  1.490 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .530 ,    .640 ,      ,         ,         ,         , # 19904535/34 QA#41919/18 ,      ,      ,      ,       ,       ,
2015/03/04 , 0019915680 , 0019915679 , 436  , DSRS913W-1      , 063153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0412 ,  1.119 , 00300 , 00526 ,  1.753 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .390 ,    .720 ,      ,         ,         ,         , 19915680-79               ,      ,      ,      ,       ,       ,
2015/03/04 , 0019904527 , 0019904526 , 436  , DSRS913W-1      , 063151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00493 ,  1.643 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .450 ,    .630 ,      ,         ,         ,         , 19904527/26               ,      ,      ,      ,       ,       ,
2015/03/05 , 0019915668 , 0019915667 , 436  , DSRS913W-1      , 064153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0514 ,  1.396 , 00300 , 00513 ,  1.710 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .450 ,    .630 ,      ,         ,         ,         , 19915668-67               ,      ,      ,      ,       ,       ,
2015/03/05 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 064151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0442 ,  1.201 , 00300 , 00478 ,  1.593 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .440 ,    .600 ,      ,         ,         ,         , 41004-05 19915676-75      ,      ,      ,      ,       ,       ,
2015/03/05 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 064151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0442 ,  1.201 , 00300 , 00429 ,  1.430 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .790 ,    .290 ,    .640 ,      ,         ,         ,         , 41014  19915674           ,      ,      ,      ,       ,       ,
2015/03/06 , 0019915663 , 0019915664 , 436  , DSRS913W-1      , 065151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00455 ,  1.516 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .430 ,    .670 ,      ,         ,         ,         , ID 19915663-64            ,      ,      ,      ,       ,       ,
2015/03/06 , 0019913664 , 0019913665 , 436  , DSRS913W-1      , 065153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00550 ,  1.833 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .280 ,    .700 ,      ,         ,         ,         , 19913664-65               ,      ,      ,      ,       ,       ,
2015/03/07 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 066153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0346 ,   .940 , 00300 , 00500 ,  1.666 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .390 ,    .620 ,      ,         ,         ,         , 19913652-51  HT 42504-05  ,      ,      ,      ,       ,       ,
2015/03/07 , 0019913657 , 0019913658 , 436  , DSRS913W-1      , 066151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00449 ,  1.496 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .360 ,    .640 ,      ,         ,         ,         , ID 19913657-58            ,      ,      ,      ,       ,       ,
2015/03/07 , 0019913656 , 0019913655 , 436  , DSRS913W-1      , 066151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00417 ,  1.390 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .330 ,    .670 ,      ,         ,         ,         , ID 19913656-55            ,      ,      ,      ,       ,       ,
2015/03/08 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 067154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0418 ,  1.135 , 00300 , 00440 ,  1.466 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .500 ,    .660 ,      ,         ,         ,         , 19932435/34  QA 42564/63  ,      ,      ,      ,       ,       ,
2015/03/08 , 0019913647 , 0019913648 , 436  , DSRS913W-1      , 067152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00475 ,  1.583 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .940 ,    .390 ,    .740 ,      ,         ,         ,         , ID 19913647-48            ,      ,      ,      ,       ,       ,
2015/03/08 , 0019922437 , 0019922436 , 436  , DSRS913W-1      , 067154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00491 ,  1.636 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .450 ,    .650 ,      ,         ,         ,         , 19922437/36               ,      ,      ,      ,       ,       ,
2015/03/09 , 0019932428 , 0019932429 , 436  , DSRS913W-1      , 068154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00476 ,  1.586 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .380 ,    .710 ,      ,         ,         ,         , 19932428-29               ,      ,      ,      ,       ,       ,
2015/03/09 , 0019932432 , 0019932433 , 436  , DSRS913W-1      , 068152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00443 ,  1.476 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .370 ,    .710 ,      ,         ,         ,         , S19932432-33              ,      ,      ,      ,       ,       ,
2015/03/09 , 0019932430 , 0019932431 , 436  , DSRS913W-1      , 068152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00487 ,  1.623 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .470 ,    .680 ,      ,         ,         ,         , S19932430-31              ,      ,      ,      ,       ,       ,
2015/03/10 , 0019940665 , 0019940666 , 436  , DSRS913W-1      , 069154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00454 ,  1.513 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .480 ,    .700 ,      ,         ,         ,         , 19940665-66               ,      ,      ,      ,       ,       ,
